SeqID,subtype,distance_from_B,n_mutations,drug_class
26868,B,0.030303030303030304,3,PI
29039,B_divergent,0.0707070707070707,7,PI
614498,non-B,0.18181818181818182,18,PI
66677,non-B,0.10101010101010101,10,PI
29041,B_divergent,0.06060606060606061,6,PI
8179,B_divergent,0.06060606060606061,6,PI
74928,non-B,0.16161616161616163,16,PI
74934,non-B,0.1919191919191919,19,PI
41547,B,0.020202020202020204,2,PI
86662,non-B,0.1414141414141414,14,PI
73546,B_divergent,0.0707070707070707,7,PI
81797,B_divergent,0.0707070707070707,7,PI
26857,B_divergent,0.08080808080808081,8,PI
115063,non-B,0.1414141414141414,14,PI
172140,B_divergent,0.09090909090909091,9,PI
46191,B_divergent,0.08080808080808081,8,PI
615024,non-B,0.18181818181818182,18,PI
148079,non-B,0.18181818181818182,18,PI
56344,B,0.010101010101010102,1,PI
28224,B,0.030303030303030304,3,PI
65055,B_divergent,0.08080808080808081,8,PI
615430,non-B,0.12121212121212122,12,PI
235689,B,0.04040404040404041,4,PI
28228,B,0.030303030303030304,3,PI
112476,non-B,0.13131313131313133,13,PI
45090,B_divergent,0.09090909090909091,9,PI
45091,non-B,0.21212121212121213,21,PI
56964,B_divergent,0.0707070707070707,7,PI
614514,non-B,0.1111111111111111,11,PI
109418,B_divergent,0.050505050505050504,5,PI
61107,B,0.020202020202020204,2,PI
615466,non-B,0.21212121212121213,21,PI
26094,B_divergent,0.09090909090909091,9,PI
8493,B_divergent,0.06060606060606061,6,PI
44078,B,0.010101010101010102,1,PI
615114,B_divergent,0.050505050505050504,5,PI
197086,B,0.04040404040404041,4,PI
54180,B_divergent,0.050505050505050504,5,PI
56378,B,0.030303030303030304,3,PI
259207,B_divergent,0.06060606060606061,6,PI
112572,non-B,0.1414141414141414,14,PI
147977,B_divergent,0.09090909090909091,9,PI
38714,B_divergent,0.06060606060606061,6,PI
258503,B_divergent,0.08080808080808081,8,PI
112407,non-B,0.1717171717171717,17,PI
615210,B_divergent,0.06060606060606061,6,PI
198541,B_divergent,0.050505050505050504,5,PI
74980,non-B,0.10101010101010101,10,PI
38820,B_divergent,0.08080808080808081,8,PI
89962,non-B,0.12121212121212122,12,PI
45061,B,0.030303030303030304,3,PI
45062,B_divergent,0.09090909090909091,9,PI
112908,non-B,0.12121212121212122,12,PI
109466,B,0.030303030303030304,3,PI
75066,B,0.030303030303030304,3,PI
54168,B_divergent,0.08080808080808081,8,PI
73540,B_divergent,0.08080808080808081,8,PI
38774,non-B,0.12121212121212122,12,PI
12928,B,0.04040404040404041,4,PI
206437,non-B,0.18181818181818182,18,PI
615174,non-B,0.1414141414141414,14,PI
216619,B,0.04040404040404041,4,PI
614802,non-B,0.16161616161616163,16,PI
52826,B,0.030303030303030304,3,PI
117091,non-B,0.1414141414141414,14,PI
112506,non-B,0.10101010101010101,10,PI
66672,B,0.04040404040404041,4,PI
615410,B_divergent,0.08080808080808081,8,PI
614552,non-B,0.1919191919191919,19,PI
15750,non-B,0.10101010101010101,10,PI
60639,B,0.04040404040404041,4,PI
44100,B,0.04040404040404041,4,PI
145194,B_divergent,0.050505050505050504,5,PI
109390,B,0.04040404040404041,4,PI
54191,B,0.008333333333333333,2,NRTI
60631,B,0.008333333333333333,2,NRTI
60636,B,0.0125,3,NRTI
54192,B,0.008333333333333333,2,NRTI
60630,B,0.004166666666666667,1,NRTI
60633,B,0.008333333333333333,2,NRTI
60638,B,0.016666666666666666,4,NRTI
60083,B,0.008333333333333333,2,NRTI
60085,B,0.008333333333333333,2,NRTI
60634,B,0.008333333333333333,2,NRTI
60635,B,0.0125,3,NRTI
54190,B,0.004166666666666667,1,NRTI
60632,B,0.008333333333333333,2,NRTI
60637,B,0.0125,3,NRTI
12836,B,0.016666666666666666,4,NRTI
25082,B,0.016666666666666666,4,NRTI
12844,B,0.0125,3,NRTI
172822,B,0.004166666666666667,1,NRTI
205675,B,0.029166666666666667,7,NRTI
205675,B,0.029166666666666667,7,NRTI
205679,B,0.0375,9,NRTI
205679,B,0.0375,9,NRTI
771854,B,0.020833333333333332,5,NRTI
172823,B,0.008333333333333333,2,NRTI
716521,B,0.0125,3,NRTI
12837,B,0.029166666666666667,7,NRTI
12840,B,0.03333333333333333,8,NRTI
12842,B,0.0125,3,NRTI
12845,B,0.025,6,NRTI
12847,B,0.03333333333333333,8,NRTI
12843,B,0.0125,3,NRTI
205649,B,0.0,0,NRTI
205649,B,0.0,0,NRTI
205652,B,0.004166666666666667,1,NRTI
205652,B,0.004166666666666667,1,NRTI
205653,B,0.0,0,NRTI
205653,B,0.0,0,NRTI
270337,B,0.004166666666666667,1,NRTI
270337,B,0.004166666666666667,1,NRTI
771853,B,0.0125,3,NRTI
205648,B,0.004166666666666667,1,NRTI
205648,B,0.004166666666666667,1,NRTI
205661,B,0.0125,3,NRTI
205661,B,0.0125,3,NRTI
205683,B_divergent,0.058333333333333334,14,NRTI
205683,B_divergent,0.058333333333333334,14,NRTI
270334,B,0.008333333333333333,2,NRTI
270334,B,0.008333333333333333,2,NRTI
270335,B,0.008333333333333333,2,NRTI
270335,B,0.008333333333333333,2,NRTI
270338,B,0.004166666666666667,1,NRTI
270338,B,0.004166666666666667,1,NRTI
716520,B,0.008333333333333333,2,NRTI
716523,B,0.004166666666666667,1,NRTI
771855,B,0.0125,3,NRTI
12838,B,0.0125,3,NRTI
12839,B,0.0125,3,NRTI
12846,B,0.0125,3,NRTI
25081,B,0.020833333333333332,5,NRTI
101557,B,0.020833333333333332,5,NRTI
205660,B,0.008333333333333333,2,NRTI
205660,B,0.008333333333333333,2,NRTI
205664,B,0.008333333333333333,2,NRTI
205664,B,0.008333333333333333,2,NRTI
205681,B_divergent,0.05416666666666667,13,NRTI
205681,B_divergent,0.05416666666666667,13,NRTI
716517,B,0.008333333333333333,2,NRTI
771858,B,0.016666666666666666,4,NRTI
205650,B,0.004166666666666667,1,NRTI
205650,B,0.004166666666666667,1,NRTI
205663,B,0.008333333333333333,2,NRTI
205663,B,0.008333333333333333,2,NRTI
205665,B,0.004166666666666667,1,NRTI
205665,B,0.004166666666666667,1,NRTI
205685,B,0.03333333333333333,8,NRTI
205685,B,0.03333333333333333,8,NRTI
270336,B,0.0125,3,NRTI
270336,B,0.0125,3,NRTI
716522,B,0.008333333333333333,2,NRTI
771859,B,0.008333333333333333,2,NRTI
12841,B,0.03333333333333333,8,NRTI
143485,B,0.0125,3,NRTI
205677,B_divergent,0.08333333333333333,20,NRTI
205677,B_divergent,0.08333333333333333,20,NRTI
771856,B,0.008333333333333333,2,NRTI
771857,B,0.016666666666666666,4,NRTI
205651,B,0.004166666666666667,1,NRTI
205651,B,0.004166666666666667,1,NRTI
205662,B,0.0125,3,NRTI
205662,B,0.0125,3,NRTI
716518,B,0.016666666666666666,4,NRTI
716519,B,0.008333333333333333,2,NRTI
614657,B_divergent,0.05416666666666667,13,NRTI
614517,B,0.04583333333333333,11,NRTI
615147,B_divergent,0.06666666666666667,16,NRTI
614735,B,0.03333333333333333,8,NRTI
614737,B,0.029166666666666667,7,NRTI
44019,B,0.04583333333333333,11,NRTI
44020,B,0.041666666666666664,10,NRTI
81890,B,0.004166666666666667,1,NRTI
61122,B_divergent,0.058333333333333334,14,NRTI
109481,B,0.0125,3,NRTI
8040,B_divergent,0.058333333333333334,14,NRTI
116919,B,0.016666666666666666,4,NRTI
258508,B,0.020833333333333332,5,NRTI
112551,B,0.04583333333333333,11,NRTI
112549,B_divergent,0.05416666666666667,13,NRTI
66817,B,0.008333333333333333,2,NRTI
235736,B,0.041666666666666664,10,NRTI
112418,B,0.020833333333333332,5,NRTI
615509,B_divergent,0.075,18,NRTI
615431,B_divergent,0.07916666666666666,19,NRTI
40764,B,0.0375,9,NRTI
40766,B,0.041666666666666664,10,NRTI
55900,B,0.016666666666666666,4,NRTI
143462,B,0.041666666666666664,10,NRTI
615211,B,0.041666666666666664,10,NRTI
51927,B_divergent,0.05,12,NRTI
615295,B_divergent,0.06666666666666667,16,NRTI
90023,B_divergent,0.09583333333333334,23,NRTI
52914,B,0.029166666666666667,7,NRTI
615063,B_divergent,0.05416666666666667,13,NRTI
117046,B,0.0375,9,NRTI
147986,B,0.0125,3,NRTI
259214,B,0.020833333333333332,5,NRTI
259212,B,0.016666666666666666,4,NRTI
46692,B,0.020833333333333332,5,NRTI
615473,B,0.025,6,NRTI
112589,B_divergent,0.058333333333333334,14,NRTI
259190,B,0.016666666666666666,4,NRTI
614643,B_divergent,0.06666666666666667,16,NRTI
6709,B,0.029166666666666667,7,NRTI
205592,B,0.0375,9,NRTI
80989,B,0.04583333333333333,11,NRTI
66834,B,0.020833333333333332,5,NRTI
205669,B_divergent,0.06666666666666667,16,NRTI
216606,B,0.016666666666666666,4,NRTI
205623,B,0.029166666666666667,7,NRTI
614473,B,0.016666666666666666,4,NRTI
614909,B,0.020833333333333332,5,NRTI
615287,B_divergent,0.09583333333333334,23,NRTI
259234,B,0.020833333333333332,5,NRTI
9415,B_divergent,0.05,12,NRTI
86835,B_divergent,0.0625,15,NRTI
81818,B_divergent,0.05416666666666667,13,NRTI
81866,B,0.016666666666666666,4,NRTI
73569,non-B,0.10416666666666667,25,NRTI
7350,B,0.016666666666666666,4,NRTI
64468,B,0.0125,3,NRTI
51630,B,0.03333333333333333,8,NRTI
64734,B,0.016666666666666666,4,NRTI
112509,B,0.020833333333333332,5,NRTI
598418,B,0.0,0,NRTI
89941,B,0.04583333333333333,11,NRTI
145205,B_divergent,0.05416666666666667,13,NRTI
117056,B_divergent,0.06666666666666667,16,NRTI
187190,B,0.029166666666666667,7,NRTI
61158,B,0.008333333333333333,2,NRTI
10766,B_divergent,0.05416666666666667,13,NRTI
66239,B,0.008333333333333333,2,NRTI
64586,B,0.03333333333333333,8,NRTI
614535,B,0.0125,3,NRTI
614457,B_divergent,0.05416666666666667,13,NRTI
6859,B,0.04583333333333333,11,NRTI
64606,B,0.020833333333333332,5,NRTI
112428,B_divergent,0.0625,15,NRTI
615089,B,0.0125,3,NRTI
26206,B_divergent,0.0625,15,NRTI
615445,B_divergent,0.05416666666666667,13,NRTI
187164,B,0.0125,3,NRTI
148054,B,0.016666666666666666,4,NRTI
10157,B_divergent,0.0625,15,NRTI
117064,B_divergent,0.07916666666666666,19,NRTI
64692,B_divergent,0.05416666666666667,13,NRTI
615229,B,0.025,6,NRTI
81900,B_divergent,0.07083333333333333,17,NRTI
148100,B_divergent,0.05416666666666667,13,NRTI
614937,B,0.029166666666666667,7,NRTI
81908,B,0.004166666666666667,1,NRTI
74893,B_divergent,0.05416666666666667,13,NRTI
38799,B,0.0375,9,NRTI
73567,B_divergent,0.07083333333333333,17,NRTI
117116,B,0.029166666666666667,7,NRTI
86699,B_divergent,0.09583333333333334,23,NRTI
109477,B,0.020833333333333332,5,NRTI
80991,B,0.0375,9,NRTI
614787,B,0.025,6,NRTI
205620,B_divergent,0.058333333333333334,14,NRTI
614899,B_divergent,0.05416666666666667,13,NRTI
614979,B_divergent,0.07083333333333333,17,NRTI
116522,B,0.0375,9,NRTI
216604,B,0.004166666666666667,1,NRTI
615253,B_divergent,0.08333333333333333,20,NRTI
45037,B,0.025,6,NRTI
75091,B,0.016666666666666666,4,NRTI
39552,B,0.025,6,NRTI
60113,B,0.016666666666666666,4,NRTI
615031,non-B,0.12083333333333333,29,NRTI
112599,B,0.016666666666666666,4,NRTI
89987,B,0.029166666666666667,7,NRTI
41466,B,0.0375,9,NRTI
112870,B,0.0125,3,NRTI
44057,B,0.008333333333333333,2,NRTI
81870,B,0.025,6,NRTI
8663,B,0.03333333333333333,8,NRTI
614977,B_divergent,0.06666666666666667,16,NRTI
207298,B,0.020833333333333332,5,NRTI
146975,B,0.041666666666666664,10,NRTI
614695,B_divergent,0.05416666666666667,13,NRTI
187170,B,0.029166666666666667,7,NRTI
205671,B,0.025,6,NRTI
64800,B,0.016666666666666666,4,NRTI
40381,B_divergent,0.05416666666666667,13,NRTI
66836,B,0.0125,3,NRTI
65202,B,0.0125,3,NRTI
614841,B,0.03333333333333333,8,NRTI
12503,B,0.03333333333333333,8,NRTI
54602,B,0.041666666666666664,10,NRTI
44004,B,0.04583333333333333,11,NRTI
44003,B,0.04583333333333333,11,NRTI
115752,B_divergent,0.05,12,NRTI
143466,B,0.029166666666666667,7,NRTI
51940,B_divergent,0.06666666666666667,16,NRTI
26506,B,0.03333333333333333,8,NRTI
2997,B,0.04583333333333333,11,NRTI
80997,B,0.04583333333333333,11,NRTI
615233,B_divergent,0.08333333333333333,20,NRTI
615165,B_divergent,0.08333333333333333,20,NRTI
172123,B_divergent,0.05,12,NRTI
66827,B,0.004166666666666667,1,NRTI
81826,B_divergent,0.058333333333333334,14,NRTI
117110,B_divergent,0.06666666666666667,16,NRTI
73561,B_divergent,0.07083333333333333,17,NRTI
615413,B,0.029166666666666667,7,NRTI
14727,B,0.020833333333333332,5,NRTI
28211,B_divergent,0.05416666666666667,13,NRTI
615195,B,0.020833333333333332,5,NRTI
113053,B,0.04583333333333333,11,NRTI
90029,B,0.0125,3,NRTI
45043,B,0.016666666666666666,4,NRTI
614579,B_divergent,0.075,18,NRTI
205164,B,0.041666666666666664,10,NRTI
216640,B,0.016666666666666666,4,NRTI
7910,B,0.004166666666666667,1,NRTI
77332,B,0.041666666666666664,10,NRTI
257928,B,0.025,6,NRTI
205600,B,0.025,6,NRTI
216598,B,0.025,6,NRTI
615485,B_divergent,0.075,18,NRTI
38771,B,0.0375,9,NRTI
117004,B_divergent,0.075,18,NRTI
77294,B_divergent,0.0625,15,NRTI
9405,B,0.0125,3,NRTI
614809,B_divergent,0.058333333333333334,14,NRTI
113047,B,0.008333333333333333,2,NRTI
55949,B_divergent,0.05,12,NRTI
38757,B,0.004166666666666667,1,NRTI
75057,B,0.04583333333333333,11,NRTI
39959,B,0.016666666666666666,4,NRTI
112866,B_divergent,0.0625,15,NRTI
113191,B_divergent,0.05,12,NRTI
60117,B_divergent,0.0625,15,NRTI
615535,B,0.04583333333333333,11,NRTI
207308,B,0.008333333333333333,2,NRTI
614887,B_divergent,0.05,12,NRTI
257966,B,0.008333333333333333,2,NRTI
28247,B,0.04583333333333333,11,NRTI
112595,B,0.0125,3,NRTI
112597,B,0.008333333333333333,2,NRTI
614715,B,0.016666666666666666,4,NRTI
56249,B,0.029166666666666667,7,NRTI
7381,B,0.016666666666666666,4,NRTI
44059,B,0.04583333333333333,11,NRTI
614997,B,0.03333333333333333,8,NRTI
60958,B_divergent,0.0875,21,NRTI
115923,B_divergent,0.058333333333333334,14,NRTI
64630,B,0.020833333333333332,5,NRTI
109441,B,0.025,6,NRTI
187160,B,0.0125,3,NRTI
148058,B,0.020833333333333332,5,NRTI
45045,B,0.029166666666666667,7,NRTI
614555,B_divergent,0.05416666666666667,13,NRTI
614557,B,0.016666666666666666,4,NRTI
10095,B,0.03333333333333333,8,NRTI
51819,B,0.029166666666666667,7,NRTI
216636,B,0.029166666666666667,7,NRTI
80999,B,0.04583333333333333,11,NRTI
64750,B,0.016666666666666666,4,NRTI
207304,B,0.041666666666666664,10,NRTI
112969,B,0.0375,9,NRTI
117000,B,0.029166666666666667,7,NRTI
81824,B_divergent,0.05,12,NRTI
615177,B_divergent,0.058333333333333334,14,NRTI
89985,B,0.029166666666666667,7,NRTI
258510,B,0.041666666666666664,10,NRTI
16243,B_divergent,0.075,18,NRTI
159107,B,0.041666666666666664,10,NRTI
615007,B_divergent,0.07083333333333333,17,NRTI
112965,B_divergent,0.0625,15,NRTI
112868,B,0.016666666666666666,4,NRTI
216668,B,0.016666666666666666,4,NRTI
105309,B_divergent,0.06666666666666667,16,NRTI
41211,B,0.04583333333333333,11,NRTI
187194,B,0.016666666666666666,4,NRTI
112432,B,0.0375,9,NRTI
187168,B,0.004166666666666667,1,NRTI
615051,B,0.025,6,NRTI
75739,B_divergent,0.06666666666666667,16,NRTI
64676,B,0.016666666666666666,4,NRTI
10723,B_divergent,0.0625,15,NRTI
187162,B,0.0125,3,NRTI
79459,B,0.04583333333333333,11,NRTI
61128,B,0.016666666666666666,4,NRTI
4427,B,0.029166666666666667,7,NRTI
46680,B,0.041666666666666664,10,NRTI
614861,B,0.0375,9,NRTI
614591,B_divergent,0.05,12,NRTI
614593,B_divergent,0.08333333333333333,20,NRTI
56143,B,0.041666666666666664,10,NRTI
115750,B_divergent,0.07083333333333333,17,NRTI
143464,B,0.0125,3,NRTI
614823,B_divergent,0.058333333333333334,14,NRTI
89039,B_divergent,0.0875,21,NRTI
148094,B,0.020833333333333332,5,NRTI
147998,B,0.03333333333333333,8,NRTI
614471,B_divergent,0.058333333333333334,14,NRTI
64958,B,0.008333333333333333,2,NRTI
614907,B_divergent,0.0625,15,NRTI
117070,B_divergent,0.05,12,NRTI
172121,B,0.041666666666666664,10,NRTI
81816,B_divergent,0.09583333333333334,23,NRTI
40525,B_divergent,0.05416666666666667,13,NRTI
73563,B_divergent,0.07916666666666666,19,NRTI
109443,B,0.0,0,NRTI
68130,B,0.025,6,NRTI
10722,B,0.029166666666666667,7,NRTI
115738,B_divergent,0.07083333333333333,17,NRTI
187158,B,0.041666666666666664,10,NRTI
115072,B_divergent,0.05,12,NRTI
615371,B,0.016666666666666666,4,NRTI
44036,B,0.029166666666666667,7,NRTI
216638,B,0.0,0,NRTI
205629,B,0.020833333333333332,5,NRTI
206432,B,0.041666666666666664,10,NRTI
112931,B_divergent,0.06666666666666667,16,NRTI
216600,B,0.016666666666666666,4,NRTI
75123,B_divergent,0.05416666666666667,13,NRTI
75121,B,0.04583333333333333,11,NRTI
44013,B,0.041666666666666664,10,NRTI
11150,B,0.04583333333333333,11,NRTI
259228,B,0.03333333333333333,8,NRTI
259230,B,0.041666666666666664,10,NRTI
116526,B,0.041666666666666664,10,NRTI
207306,B,0.025,6,NRTI
44018,B_divergent,0.0625,15,NRTI
52114,B,0.016666666666666666,4,NRTI
59355,B,0.025,6,NRTI
74889,B,0.041666666666666664,10,NRTI
105317,B_divergent,0.075,18,NRTI
38887,B_divergent,0.07083333333333333,17,NRTI
75033,B,0.029166666666666667,7,NRTI
75037,B,0.025,6,NRTI
12937,B,0.008333333333333333,2,NRTI
614683,B_divergent,0.05416666666666667,13,NRTI
40447,non-B,0.1,24,NRTI
61126,B,0.0125,3,NRTI
69215,B,0.029166666666666667,7,NRTI
59313,B_divergent,0.058333333333333334,14,NRTI
614567,B_divergent,0.07083333333333333,17,NRTI
6485,B,0.029166666666666667,7,NRTI
257946,B_divergent,0.05,12,NRTI
615019,B,0.016666666666666666,4,NRTI
89041,B,0.03333333333333333,8,NRTI
46690,B,0.025,6,NRTI
615443,B_divergent,0.06666666666666667,16,NRTI
112495,B_divergent,0.0875,21,NRTI
12270,B,0.008333333333333333,2,NRTI
187196,B,0.0375,9,NRTI
117048,B,0.04583333333333333,11,NRTI
56577,B,0.03333333333333333,8,NRTI
46686,B,0.020833333333333332,5,NRTI
615345,non-B,0.12916666666666668,31,NRTI
64996,B,0.016666666666666666,4,NRTI
76273,B,0.041666666666666664,10,NRTI
89971,B_divergent,0.0625,15,NRTI
614785,B_divergent,0.05,12,NRTI
205627,B,0.04583333333333333,11,NRTI
116528,B,0.020833333333333332,5,NRTI
187120,non-B,0.1125,27,NRTI
4689,B,0.041666666666666664,10,NRTI
81928,B_divergent,0.058333333333333334,14,NRTI
41677,B_divergent,0.0625,15,NRTI
52556,B_divergent,0.058333333333333334,14,NRTI
26072,B,0.020833333333333332,5,NRTI
5463,B,0.016666666666666666,4,NRTI
216662,B,0.025,6,NRTI
117122,B_divergent,0.0625,15,NRTI
89939,B_divergent,0.0625,15,NRTI
75059,B,0.025,6,NRTI
38865,B,0.0125,3,NRTI
112892,non-B,0.10416666666666667,25,NRTI
235704,non-B,0.10833333333333334,26,NRTI
113055,B_divergent,0.0875,21,NRTI
81858,B_divergent,0.06666666666666667,16,NRTI
44089,B,0.0125,3,NRTI
117006,B,0.004166666666666667,1,NRTI
614925,non-B,0.10416666666666667,25,NRTI
61120,B,0.025,6,NRTI
614765,B,0.016666666666666666,4,NRTI
109433,B,0.020833333333333332,5,NRTI
81796,B_divergent,0.05,12,NRTI
90039,B,0.0375,9,NRTI
60115,B_divergent,0.075,18,NRTI
235712,B,0.016666666666666666,4,NRTI
187176,B,0.025,6,NRTI
66830,B,0.029166666666666667,7,NRTI
10492,B,0.029166666666666667,7,NRTI
74963,B,0.03333333333333333,8,NRTI
259254,B,0.025,6,NRTI
259256,B,0.03333333333333333,8,NRTI
27085,B_divergent,0.075,18,NRTI
26032,B_divergent,0.05,12,NRTI
112880,B,0.020833333333333332,5,NRTI
89993,B,0.041666666666666664,10,NRTI
12941,B,0.020833333333333332,5,NRTI
146165,B,0.04583333333333333,11,NRTI
615103,B,0.020833333333333332,5,NRTI
57455,B_divergent,0.058333333333333334,14,NRTI
148056,B,0.008333333333333333,2,NRTI
615417,B_divergent,0.058333333333333334,14,NRTI
235686,B_divergent,0.075,18,NRTI
205594,B,0.041666666666666664,10,NRTI
614699,B,0.04583333333333333,11,NRTI
216646,B,0.020833333333333332,5,NRTI
143481,B,0.0375,9,NRTI
257948,B,0.025,6,NRTI
205621,B_divergent,0.075,18,NRTI
58810,B,0.0125,3,NRTI
117098,B_divergent,0.05,12,NRTI
147994,B,0.03333333333333333,8,NRTI
51884,B_divergent,0.05416666666666667,13,NRTI
615265,B_divergent,0.08333333333333333,20,NRTI
89965,B,0.020833333333333332,5,NRTI
112898,B_divergent,0.09583333333333334,23,NRTI
109473,B,0.008333333333333333,2,NRTI
44111,B,0.025,6,NRTI
98115,B_divergent,0.08333333333333333,20,NRTI
259196,B_divergent,0.08333333333333333,20,NRTI
145700,B,0.008333333333333333,2,NRTI
615037,B_divergent,0.0625,15,NRTI
615039,B_divergent,0.07083333333333333,17,NRTI
81820,non-B,0.1125,27,NRTI
73559,B,0.04583333333333333,11,NRTI
615199,B_divergent,0.058333333333333334,14,NRTI
615309,B,0.0125,3,NRTI
172129,B,0.004166666666666667,1,NRTI
614877,B_divergent,0.07916666666666666,19,NRTI
44007,B_divergent,0.05416666666666667,13,NRTI
145207,B,0.025,6,NRTI
614575,B_divergent,0.058333333333333334,14,NRTI
38909,B,0.041666666666666664,10,NRTI
615403,B_divergent,0.05416666666666667,13,NRTI
81868,B_divergent,0.0625,15,NRTI
6569,B_divergent,0.06666666666666667,16,NRTI
77322,B_divergent,0.075,18,NRTI
44053,B,0.0375,9,NRTI
112878,B_divergent,0.0625,15,NRTI
109479,B,0.0125,3,NRTI
61118,B,0.008333333333333333,2,NRTI
